term,domain_guess,record_type,record_id,sample,notes
RELALG,relalg,json_key,079d144e98b57b9143f0ceb0e63aedaa7ff11620411de8f8b191d64e2e302be3,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_after_counts.json meta_result_table,record_id used; global search view has no relative_path column
RELALG,relalg,json_key,820737a9e4e8d31b6a7a7e1455c69fd1887461167c26a7c2a126a9ec88da2872,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_after_counts.json meta_source,record_id used; global search view has no relative_path column
RELALG,relalg,json_key,9f215db51a50093c96713f77928f145675f2f23caca8df77439e8ae5ac946051,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_after_counts.json meta_validation_result,record_id used; global search view has no relative_path column
RELALG,relalg,json_key,7c8f7fef69027dcb2a0d26b14af3ffab22cf633c66a31751e1b55bd746d04672,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_after_counts.json meta_validation_rule,record_id used; global search view has no relative_path column
RELALG,relalg,json_key,eb9ff5ac59079bd56556cc74d2a008372f8b9619d165382c408611cb64632a60,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_after_counts.json meta_work_package,record_id used; global search view has no relative_path column
RELALG,relalg,json_key,bbd89ff7f57ebce4475e89d3e7e8e7c55626f9b299c2fc1b8526adc725e9f874,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_before_counts.json meta_claim,record_id used; global search view has no relative_path column
causality,matrix_topology,markdown_document,3fa494d54ab53ba79e66f30308aa78249a20d31affb9fd93b038dcfadff3d0e9,01_git_log_oneline_before.txt ff191c1 Add QSB matrix topology source signal separation gate8defdba Add QSB matrix topology structure origin audit7d16fae Add QSB matrix topology block nullmodel audit41a2a3e Add QSB matrix topology block strength profiled868ac2 Add QSB matrix topology block semant,record_id used; global search view has no relative_path column
causality,relalg,json_key,e053dc0287045a5f6143699712aad9f23a28fbf0850d42705a34c7f89bc5c92b,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_manifest.json inputs.runs/QSB-META01-03/causality07_pilot_metadata/qsb_metadata_catalog.sqlite.present,record_id used; global search view has no relative_path column
causality,relalg,json_key,81f35f11511d57b91faaf3ee0068a565e1daa25b6f5f48de0dc6fd408d18e8cd,runs/QSB-META-RELALG-SYNC-MIN/qsb_meta_relalg_sync_min_manifest.json inputs.runs/QSB-META01-03/causality07_pilot_metadata/qsb_metadata_catalog.sqlite.sha256,record_id used; global search view has no relative_path column
causality,causality,csv_column,be9baa73e0248650aae06f1d6d0d26c2ea9066b698c67e44778abc35710ee647,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv field_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,821787f6a0d84e0296b3de343bbd0cce988fb353a390af0005d7e55f4830b68f,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv object_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,90ce7dfd34917a077ac23c9e41d808a41e75dd49602f72c206a817d4c64c4df8,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv repository_path,record_id used; global search view has no relative_path column
causality,causality,csv_column,a63cfc7cc3b7d63803a47dc8e6ba1ab71779cee066bbbc10e62ff8d9460bcfd9,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv canonical_field_name,record_id used; global search view has no relative_path column
causality,causality,csv_column,a13b09a1fb9a315718a42a2778a9211111bab3458a914a1569b1d8798a83d33f,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv data_type,record_id used; global search view has no relative_path column
causality,causality,csv_column,cdcdfe9ad03656d7ab70209730b2832c48d34a2354902cc811ba6dad2c3fd2db,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv derivation_class,record_id used; global search view has no relative_path column
causality,causality,csv_column,a94c99b6fcfb1cbae18257a6e097a2579cca0c941101e0b1c269f4419c084cec,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv dependency_status,record_id used; global search view has no relative_path column
causality,causality,csv_column,5d2b3b028eaef39fa151bf1d91702c24bb68c218f697e9b1030aba34da66365d,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv quantity_kind_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,08f88a6221ac031ad7fbbab818af5fed4aba267b6e51182447924bc02e8ee64b,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv unit_original_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,40fe98d4f1ce2709862db5be5e9c5d298a00050edd826c20d4923eff63b5390d,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv unit_calculation_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,9cab4d1d824be2fff2a7975de75398c9bfe27c40cbb131121c7da236627c9145,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv unit_display_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,06f3682a33d99ccde6b16fec68ae901e709de1d93e16e686d1b2c5e41d81c303,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv dimension_vector,record_id used; global search view has no relative_path column
causality,causality,csv_column,4f3db41a9be76e263ee1c1646b8e44eb7f37d3cfa3af4c7f1cba86742c88d685,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv unit_status,record_id used; global search view has no relative_path column
causality,causality,csv_column,ff533d332fa28bd65b4509dd3a00b2fe842c97bd618836a4447759a35afb22c0,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv dimension_status,record_id used; global search view has no relative_path column
causality,causality,csv_column,3209072c616f3f61883e6cc861349397ff49e8e5f31e1d13cfe60e3d671a1813,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv detection_status,record_id used; global search view has no relative_path column
causality,causality,csv_column,273e365e7966bd1ab051775b321367910dab71500d2a37cdcaf05ae9241e41cf,runs/QSB-META01-03/causality07_pilot_metadata/canonical_field_registry.csv confidence_class,record_id used; global search view has no relative_path column
causality,causality,csv_column,fd8d41118423a700e70b4e51552fa2e6ffcf331688260e0295239e217b0ba1c4,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv object_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,5f73ce7f45933c666c05e20ecddf61f90be4c3b336582b7516603c3832bd60e6,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv mart_code,record_id used; global search view has no relative_path column
causality,causality,csv_column,5dbae387f926a66f201210946587baeb3356318d5e79222849fa7483bc623e39,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv work_package_id,record_id used; global search view has no relative_path column
causality,causality,csv_column,41bf5e6a5dcbcbf0e159528d0c12d5b8be48efd406eb2b050eac96c31192e91d,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv object_code,record_id used; global search view has no relative_path column
causality,causality,csv_column,6cf2ce86ddb06a76ef5c37b70218bd729732a858f2ac2de229acbc89e2e48aca,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv object_type,record_id used; global search view has no relative_path column
causality,causality,csv_column,65f05c158b5228b3bb7675624510067ad2d030f308a71d46fbf673ad07bde59d,runs/QSB-META01-03/causality07_pilot_metadata/canonical_object_registry.csv chain_stage,record_id used; global search view has no relative_path column
Taube,causality,markdown_document,a32dac0c16771f047004d25e669fdc3ae78a9277295e0f0d12ddda4daa738ffb,QSB-CAUSALITY06B-04 Source Inventory # QSB-CAUSALITY06B-04 Source Inventory| Source ID | Source Type | Citation | Supports | Does Not Establish ||---|---|---|---|---|| `SRC_TAUBE_1953` | Historical primary reference | Taube 1953 inner-sphere electron-transfer work on cobalt/chromium chloride tra,record_id used; global search view has no relative_path column
Taube,causality,markdown_document,37b20e7b8f156b2a056192f8b9b734d298a74e16ede962bd4261c55025690cfe,"QSB-CAUSALITY06B-06 Source Inventory # QSB-CAUSALITY06B-06 Source Inventory| Source ID | Source Type | Citation | Supports | Does Not Establish ||---|---|---|---|---|| `SRC_SHEU_SHANG_LAPPIN_1996` | Primary research article | E. C. Sheu, M. Shang, A. G. Lappin, ""Chiral Induction in the Inner-Sph",record_id used; global search view has no relative_path column
metadata,metadata,json_key,ccc4dd940d1a4df5b9451dab6fe8151acc1a17981e3dc73dd84f41d2c745ef73,runs/QSB-META01-01/repository_metadata_inventory/resolved_inventory_config.json max_text_bytes_per_file,record_id used; global search view has no relative_path column
metadata,metadata,json_key,d7ec368e634f28a22d46e5f7d375bf8f7c09d225cacbdd79acfe403e1bb1c9f6,runs/QSB-META01-01/repository_metadata_inventory/resolved_inventory_config.json output_files,record_id used; global search view has no relative_path column
metadata,metadata,json_key,54c1d6a1ea213b059d1e58ae28635c163173e6f3d4f5a8fe3df86ef63b8a77c1,runs/QSB-META01-01/repository_metadata_inventory/resolved_inventory_config.json run_id,record_id used; global search view has no relative_path column
metadata,metadata,json_key,18af98d9e16456409857dc6acc2b60e4cbeff06b4afc0e566510c315ac2b0703,runs/QSB-META01-01/repository_metadata_inventory/resolved_inventory_config.json search_terms,record_id used; global search view has no relative_path column
metadata,metadata,json_key,d968d0f05a317b4a0c8acee6a765a658c053f66cc20249bbb4cc09425a5e472d,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json block_id,record_id used; global search view has no relative_path column
metadata,metadata,json_key,ff712f6019c74288f0ee4d6bcea6b56a2e3828a406099b23d8c2c5c0e5f492af,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json canonical_chain_stage_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,687ecfaf36100601c039cf626ba69f980fc879d633686688134c051ec0170aa5,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json canonical_meta_object_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,76c70c5abb0127689ebb1b9764c2fbd026289a6770ce148970ee8344fbddd869,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json canonical_meta_objects_with_detected_patterns,record_id used; global search view has no relative_path column
metadata,metadata,json_key,c609fcbab7e22fb1fdbddfa6a85198b58fbaaea219f6f6d7d9c6ecb30c5f6459,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json chain_stages_detected_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,ccf5e9610f6e00d31ce122c8c769bb9c283db58d3e00b074b9854fd6d5a0610c,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json contract_status,record_id used; global search view has no relative_path column
metadata,metadata,json_key,29a3f4481a600bba9e698762227e94175cf9b56c5bfaf235f4e9889d3b8f6d7e,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json database_written,record_id used; global search view has no relative_path column
metadata,metadata,json_key,68d39545151c3813d665a14a196619901e55b8c5d7757e53396625d59cf7d08d,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json existing_repository_files_modified_by_runner,record_id used; global search view has no relative_path column
metadata,metadata,json_key,1ee00978b85def04ffaf1e21d9b6422218e0aa64049431e3e7376b1858b94509,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json final_status,record_id used; global search view has no relative_path column
metadata,metadata,json_key,c052c0228c8920cd302a1b8bdde50bf9d0ae7dbd5613a0e1124daedf71511749,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json git_action_executed_by_runner,record_id used; global search view has no relative_path column
metadata,metadata,json_key,35a7d22f3445ec4e9e9c95066de14a4f1daba7dafabb9738e7befa07ac867f23,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json include_paths_scanned,record_id used; global search view has no relative_path column
metadata,metadata,json_key,d774305882764d655b1c6a2353538b312bc92a1d43a0d7bc12c6db5a176f454c,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json lineage_gap_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,bf1efc22c2a76a073f923ff8efd2d4f65ecc77a756786060294fe030c2e5d394,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json metadata_signal_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,7b8dc32a1fe5a659c4661ffeca8a25d3bb3da662775fa1bea718b83b9ebb4828,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json repository_object_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,3b10ae348869ba10b045fd5e16bc24a25c276357628e4e98d21fc973bad27f3f,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json run_id,record_id used; global search view has no relative_path column
metadata,metadata,json_key,01e0e37c55c908865db098ffab5f0c3d3a075fe53e972c0e510813a8dee8213f,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json validation_check_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,7c9ce287714a9650051992ec513b7c347ec502c78b3e51f907328c0973ffb1b0,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json validation_failed_count,record_id used; global search view has no relative_path column
metadata,metadata,json_key,0b07022aa07de7de1e485f34bc7642448ebbdfcee0965f9b46dc219ee3895bba,runs/QSB-META01-01/repository_metadata_inventory/run_summary.json validation_passed_count,record_id used; global search view has no relative_path column
metadata,metadata,csv_column,0055cad039d8da6be7c4f6235e8671c5a3f70a5fe24adc8b5c91422dc4235e0b,runs/QSB-META01-01/repository_metadata_inventory/semantic_validation_checks.csv check_id,record_id used; global search view has no relative_path column
metadata,metadata,csv_column,e23d04a89f343365261b82d9b2fe97e6b75d886c9cb23b1d1c6fe02583b49ef4,runs/QSB-META01-01/repository_metadata_inventory/semantic_validation_checks.csv expected,record_id used; global search view has no relative_path column
metadata,metadata,csv_column,727f86a445a223d945a5c51f306dc5b445033cf5576e35ff7ce18e28952665bb,runs/QSB-META01-01/repository_metadata_inventory/semantic_validation_checks.csv observed,record_id used; global search view has no relative_path column
claim,metadata,json_key,6c240907c79f2fd469abb32598f6663e3ce1a902455a817286f3a46301878f1d,runs/QSB-META01-02/canonical_metadata_contract/canonical_metadata_contract.json result_to_claim_policy.claim_without_linked_result,record_id used; global search view has no relative_path column
claim,metadata,json_key,c0c3efe75fbf8aa554b54cec9b69e8a2cda46be2ffaff6a659d8264029b3a867,runs/QSB-META01-02/canonical_metadata_contract/canonical_metadata_contract.json result_to_claim_policy.relation_types,record_id used; global search view has no relative_path column
claim,metadata,json_key,e4145b577f13118e42eda10894e466f9529eb6c3555cef3795ddda902829f9f6,runs/QSB-META01-02/canonical_metadata_contract/canonical_metadata_contract.json result_to_claim_policy.required_chain,record_id used; global search view has no relative_path column
claim,causality,sqlite_table,f79224475aa97a52144bc52a01d9664e462506431587991321fdcb0e293fa2ef,runs/QSB-META01-03/causality07_pilot_metadata/qsb_metadata_catalog.sqlite meta_claim claim_id mart_id claim_text claim_scope claim_status boundary_statement,record_id used; global search view has no relative_path column
claim,causality,sqlite_table,a473faca523016d7132edc1665e5b7cbc095977cd995cc109d7a5c9a5c41d1c3,runs/QSB-META01-03/causality07_pilot_metadata/qsb_metadata_catalog.sqlite meta_claim_result_link claim_result_link_id claim_id result_record_id relation_type link_status,record_id used; global search view has no relative_path column
claim,causality,sqlite_table,03f7d9d12a15082e873eeb7990d5c85c5fb58bbefc383034b7f92ed1166b2d1d,runs/QSB-META01-03/causality07_pilot_metadata/qsb_metadata_catalog.sqlite qsb_view_metadata_registry artifact_id artifact_kind artifact_path view_name source_path source_run_id source_block_id claim_boundary evidence_class allowed_use blocked_use created_by created_at_utc notes,record_id used; global search view has no relative_path column
claim,causality,markdown_document,6374e208b93001780b9e43e778014bb5d933057906dac8f37c10a1502505ccd6,QSB-META01-03 CAUSALITY07 Pilot Metadata Readout # QSB-META01-03 CAUSALITY07 Pilot Metadata Readout## Befund- Registered CAUSALITY07 artifacts: `30`.- Registered fields: `306`.- Materialized record-lineage rows: `22`.- Result-to-claim links: `22`.## InterpretationThe pilot creates a local m,record_id used; global search view has no relative_path column
claim,causality,json_key,d078cad34203a0c9b6b3f4b3e6e5ade5e1c489c756a72af14de666ff62355b46,runs/QSB-META01-03/causality07_pilot_metadata/resolved_pilot_config.json vocabulary_gate.claim_relation_type,record_id used; global search view has no relative_path column
claim,causality,csv_column,f2cf8cf6555d1e1a2b51215dcc043889a75f4e28829daf13b8af4fe1eddb8ad3,runs/QSB-META01-03/causality07_pilot_metadata/result_claim_link_registry.csv claim_result_link_id,record_id used; global search view has no relative_path column
claim,causality,csv_column,31623ae863b08a3e49ef76cb7a287928ab6e0ec98761e97d1e47f792a4c23ea6,runs/QSB-META01-03/causality07_pilot_metadata/result_claim_link_registry.csv claim_id,record_id used; global search view has no relative_path column
claim,causality,csv_column,43c8929a7f295a04c6f5c072ed3c5dcca965eb79335e46b4686b6063b3286d30,runs/QSB-META01-03/causality07_pilot_metadata/result_claim_link_registry.csv result_record_id,record_id used; global search view has no relative_path column
claim,causality,csv_column,4c18415b3b2899b42c1d16811ef7eba9298faca96579df8e96638349515fbca9,runs/QSB-META01-03/causality07_pilot_metadata/result_claim_link_registry.csv relation_type,record_id used; global search view has no relative_path column
claim,causality,csv_column,8da4431f094e959452da8af090eb646b6226577d71801554564c41b13beaf2e1,runs/QSB-META01-03/causality07_pilot_metadata/result_claim_link_registry.csv link_status,record_id used; global search view has no relative_path column
claim,causality,json_key,592b00431a99e7ac72f7f3397bf7ffc1752bf0cb8964c25294901f0fda496e98,runs/QSB-META01-03/causality07_pilot_metadata/run_summary.json claim_link_count,record_id used; global search view has no relative_path column
claim,metadata,csv_column,c33da94732013d875b17456ba51558f62a77ee8d6891597f38840df3e3ee3771,runs/QSB-META02/cross_mart_key_mapping_registry/cross_mart_candidate_join_examples.csv claim_boundary_id,record_id used; global search view has no relative_path column
claim,metadata,csv_column,b892bc45650ce72365a3a1d3cd7fce7d0c21702709badce80057f475b045bebd,runs/QSB-META02/cross_mart_key_mapping_registry/cross_mart_key_mappings.csv claim_boundary_id,record_id used; global search view has no relative_path column
claim,metadata,json_key,a2c64616ec65284b3a9d73f8494bd645b80967b2ff38b51321014175675b0cdc,runs/QSB-META02/cross_mart_key_mapping_registry/resolved_meta02_config.json claim_boundary,record_id used; global search view has no relative_path column
claim,metadata,json_key,1c24c7d7c1cc6497cd4d5a567969fc42b45797abcd2e46e9e4438b59bc064f6f,runs/QSB-META02/cross_mart_key_mapping_registry/run_summary.json claim_boundary,record_id used; global search view has no relative_path column
claim,metadata,csv_column,206a3d08adf527c22b974e66326612ae03d5f880f8bb7371439b3821867612d8,runs/QSB-META02/cross_mart_registry_refresh/mapping_freshness_report.csv claim_boundary_status_changed,record_id used; global search view has no relative_path column
claim,metadata,csv_column,730e2e8732652a35370b849a3dfac0a67623cb65f1dd4d53e60f463abc0d2c30,runs/QSB-META02/cross_mart_registry_refresh/stale_or_broken_mappings.csv claim_boundary_status_changed,record_id used; global search view has no relative_path column
claim,metadata,csv_column,2a4f3fab0bab148eea05a1d723b7ce3c740061b26eda6527f95da1971dba2622,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv claim_boundary_id,record_id used; global search view has no relative_path column
claim,metadata,csv_column,ff66cfb3ce73eb6e31b74e774166e752530a56ac719a663ab734ff27f578cb6e,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv claim_boundary_id,record_id used; global search view has no relative_path column
claim,metadata,csv_column,93d99bf1f0bc3454c8bd29c48a4b1d759f1d91be58c79cc23f5930d94c89d95a,runs/QSB-META02/cross_mart_registry_validation/validated_key_mappings.csv claim_boundary_id,record_id used; global search view has no relative_path column
claim,metadata,markdown_document,6b763d7c5fc3132a76e16b9dc25ab2ebdfe48bc4fa16d215f3aa0e45da35c0be,"QSB-META02 Metadata Server Refresh Note # QSB-META02 Metadata Server Refresh NoteThe copied catalog registers QSB-META02 for GUI02 generic views: Marts & Work Packages, Result Tables, and Result Records. The source catalog was not modified. Claim boundary: metadata infrastructure only.",record_id used; global search view has no relative_path column
claim,metadata,sqlite_table,4340788ea630c56d154ab6f7b0925f781f864160f8bfe82c2c2d521a243595c0,runs/QSB-META02/metadata_catalog_update/qsb_metadata_catalog_meta02.sqlite meta_claim claim_id mart_id claim_text claim_scope claim_status boundary_statement,record_id used; global search view has no relative_path column
validation,metadata,csv_column,5bfee53fca3530ceda6c73cdc7b3f4d5a931ade1e14aa6d61e499f53504a6feb,runs/QSB-META02/cross_mart_registry_refresh/refresh_validation_checks.csv check_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,50fb31bfc6b4ac2238de0585e6cb6501dd92cc3f82978c09ae34a0082919afc4,runs/QSB-META02/cross_mart_registry_refresh/refresh_validation_checks.csv status,record_id used; global search view has no relative_path column
validation,metadata,csv_column,2e9811ad0a32225061a2a692152ccee3096a2b8d74ae9060491edf8c03af1a7e,runs/QSB-META02/cross_mart_registry_refresh/refresh_validation_checks.csv severity,record_id used; global search view has no relative_path column
validation,metadata,csv_column,2bcd6da7f6c16389a22d796a6043ebd827365e8042661df67b4abfa921d1f45c,runs/QSB-META02/cross_mart_registry_refresh/refresh_validation_checks.csv message,record_id used; global search view has no relative_path column
validation,metadata,csv_column,d21444046fc20b68d15b6763448802772dfb8ec8b17536a074aa701cdefead52,runs/QSB-META02/cross_mart_registry_refresh/stale_or_broken_mappings.csv validation_status_changed,record_id used; global search view has no relative_path column
validation,metadata,csv_column,935633df3930e3fa0a85791aa438199d765df079758403412615d5b09608f299,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv example_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,28e467db273399ab96921b82b6d4b410c23768cc2f22c34346376a69986f5db3,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv expected_join_status,record_id used; global search view has no relative_path column
validation,metadata,csv_column,327b42828b05f71c50055d067f21c041ccb6eb59beab89dfbfae7d3c9dbd6bd4,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv status_registered,record_id used; global search view has no relative_path column
validation,metadata,csv_column,fcf3c4a9f11caf399e515087bf511b5e9b7a3c03383b486a50cdca68466cd267,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv evidence_contract_status,record_id used; global search view has no relative_path column
validation,metadata,csv_column,5107c31072ecee03c6a0974c17f9c7380f76e2eae34f4a89cf96dd51b24f8a15,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv identity_boundary_status,record_id used; global search view has no relative_path column
validation,metadata,csv_column,2a4f3fab0bab148eea05a1d723b7ce3c740061b26eda6527f95da1971dba2622,runs/QSB-META02/cross_mart_registry_validation/join_contract_validation_results.csv claim_boundary_id,record_id used; global search view has no relative_path column
validation,metadata,markdown_document,8f9ef3132bd94541b280f7e3fbfbfed81b43f80f78be3022951f3f8b758aaaed,"QSB-META02 Registry Validation Readout # QSB-META02 Registry Validation ReadoutStatus: `meta02_cross_mart_registry_completed_with_review_items`Validation retained blocked, ambiguous, pending, and planned mappings rather than forcing joins.",record_id used; global search view has no relative_path column
validation,metadata,csv_column,11a4650b685f24db7cd84e4578525f06fbf17e3f167869bf242afdeb899c318e,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv key_mapping_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,b7b5c322261be534a040e90ac373b26252df6375f7375cb5b1e52be556e49778,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_mart_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,8ca2a1db3ee55f578630ab4602926a715986238713eb222250e4b5e009f51ce7,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_mart_code,record_id used; global search view has no relative_path column
validation,metadata,csv_column,c476147d62b2105e9398b2bf96f9407b4640ab3bdb02774f4cb19958ab4ae5d0,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_object_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,454968ebfee5f1a5054fe237ca2d172fff479cd4d95fee94c1b03f88d0566175,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_object_code,record_id used; global search view has no relative_path column
validation,metadata,csv_column,84ec4fc46411a234aa0fc7d47d1e2d58cdc68b89559fd2eff92213b9956b0aec,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_table_role,record_id used; global search view has no relative_path column
validation,metadata,csv_column,3fcd3e5269fb31e29dd207f237b5574bc5f31401fb7cb62635bccfef15185a96,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_field_name,record_id used; global search view has no relative_path column
validation,metadata,csv_column,181529a0a2156798123ba43a5eaa9c3d0edd547daa018652bcbcbb467a281f33,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_field_type,record_id used; global search view has no relative_path column
validation,metadata,csv_column,22f2ee04bb795a95748eb3858fcaa723081c603f1295fd2b3c9029fe6208c59a,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_quantity_kind,record_id used; global search view has no relative_path column
validation,metadata,csv_column,9dec8379be1b0ddead61514fb8960b1ab2b2731543c68a60b0e84a8dc30e17b4,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_unit,record_id used; global search view has no relative_path column
validation,metadata,csv_column,78ffa3fe97e13c62b41a85bb8c6a68423c5ca87feb38f29d9eaa9a337501484b,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_dimension_vector,record_id used; global search view has no relative_path column
validation,metadata,csv_column,1a7d80d54d2fa587c39c80a44c6e3aaf91845723ab90d19a9d239e0daef4bacb,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv target_mart_id,record_id used; global search view has no relative_path column
validation,metadata,csv_column,9acafb0d4c77958bbc2a0645b678cd8a1d5862b049b8dcbc973ec428f5dbadf7,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv target_mart_code,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,517fbf0284001324333bfb725f6e312031c24ddda7bbbf4d8248663da023357f,runs/QSB-META02/cross_mart_registry_refresh/stale_or_broken_mappings.csv unit_dimension_status_changed,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,78ffa3fe97e13c62b41a85bb8c6a68423c5ca87feb38f29d9eaa9a337501484b,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv source_dimension_vector,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,bbe3047b56f3bc2b89cd0ad91e92267e7a04fc9a321f1ee5b1f72e9089ec722a,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv target_dimension_vector,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,28c714f4e9eb0dfe760fba3127d25b044ada25c465f9b6cced59644dd6a0714e,runs/QSB-META02/cross_mart_registry_validation/rejected_or_blocked_mappings.csv dimension_compatibility_status,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,dc8c98545429ad87f47ea072b3bcdb9c40836d827c6a57e971f14ec0f14716aa,runs/QSB-META02/cross_mart_registry_validation/validated_key_mappings.csv source_dimension_vector,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,ee2814975b27f9ea5a22997541921c38f6947c949fcea4a78a92441255f58c25,runs/QSB-META02/cross_mart_registry_validation/validated_key_mappings.csv target_dimension_vector,record_id used; global search view has no relative_path column
dimension,metadata,csv_column,8fc6a6da05d7c20b58e4fcde3af1f767d436ac0439642191674c3bc0ff86deea,runs/QSB-META02/cross_mart_registry_validation/validated_key_mappings.csv dimension_compatibility_status,record_id used; global search view has no relative_path column
