run_id,case_id,reference_mode,class_mode,top_k,branch_label_none,branch_label_quadratic,class_overlap_none_vs_quadratic,weighted_class_shift,identity_preserved_flag
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-5.4297011331527756e-11,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-5.4297011331527756e-11,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-5.4297011331527756e-11,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,0.0,-7.179182043393073e-05,0
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-7.179182043393073e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-7.179182043393073e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-7.179182043393073e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-2.3638395685310343e-09,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-2.3638395685310343e-09,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-2.3638395685310343e-09,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-2.3638395685310343e-09,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,0.0,-0.0005643032041392493,0
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-0.0005643032041392493,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-0.0005643032041392493,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-0.0005643032041392493,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,4.712341628021477e-12,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,4.712341628021477e-12,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,4.712341628021477e-12,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,4.712341628021477e-12,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-2.3915383827066705e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-2.3915383827066705e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-2.3915383827066705e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-2.3915383827066705e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-1.2246605487375994e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-1.2246605487375994e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-1.2246605487375994e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-1.2246605487375994e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,0.0,-0.008924136715513842,0
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-0.008924136715513842,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-0.008924136715513842,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-0.008924136715513842,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p,1,S2,S2,0.0,-0.0003345256464452051,0
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p,3,S2,S2,1.0,-0.0003345256464452051,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p,5,S2,S2,1.0,-0.0003345256464452051,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p,10,S2,S2,1.0,-0.0003345256464452051,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p2,1,S2,S2,0.0,-0.015066824025564474,0
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p2,3,S2,S2,0.6666666666666666,-0.015066824025564474,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p2,5,S2,S2,1.0,-0.015066824025564474,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,delta_p2,10,S2,S2,1.0,-0.015066824025564474,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,9.539628613608464e-06,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,9.539628613608464e-06,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,9.539628613608464e-06,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,9.539628613608464e-06,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-0.005294189541934946,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-0.005294189541934946,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-0.005294189541934946,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-0.005294189541934946,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p,1,S2,S2,1.0,-0.00016778387121274552,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p,3,S2,S2,1.0,-0.00016778387121274552,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p,5,S2,S2,1.0,-0.00016778387121274552,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p,10,S2,S2,1.0,-0.00016778387121274552,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p2,1,S2,S2,0.0,-0.015798445210330136,0
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p2,3,S2,S2,1.0,-0.015798445210330136,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p2,5,S2,S2,1.0,-0.015798445210330136,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,delta_p2,10,S2,S2,1.0,-0.015798445210330136,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p,1,S2,S2,0.0,-0.003782132406314198,0
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p,3,S2,S2,1.0,-0.003782132406314198,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p,5,S2,S2,1.0,-0.003782132406314198,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p,10,S2,S2,1.0,-0.003782132406314198,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p2,1,S2,S2,1.0,0.022901961181292063,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p2,3,S2,S2,0.6666666666666666,0.022901961181292063,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p2,5,S2,S2,1.0,0.022901961181292063,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,delta_p2,10,S2,S2,1.0,0.022901961181292063,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p,1,S2,S2,1.0,0.0003266241988015839,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p,3,S2,S2,1.0,0.0003266241988015839,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p,5,S2,S2,1.0,0.0003266241988015839,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p,10,S2,S2,1.0,0.0003266241988015839,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p2,1,S2,S2,1.0,-0.014565860458926605,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p2,3,S2,S2,1.0,-0.014565860458926605,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p2,5,S2,S2,0.8,-0.014565860458926605,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,delta_p2,10,S2,S2,1.0,-0.014565860458926605,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-2.666755705149626e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-2.666755705149626e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-2.666755705149626e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-2.666755705149626e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-3.8036240823657863e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-3.8036240823657863e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-3.8036240823657863e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-3.8036240823657863e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,8.08242361927114e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,8.08242361927114e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,8.08242361927114e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,8.08242361927114e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-2.2258292198595875e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-2.2258292198595875e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-2.2258292198595875e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-2.2258292198595875e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-2.3208098045568448e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-2.3208098045568448e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-2.3208098045568448e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-2.3208098045568448e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-3.191306906225044e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-3.191306906225044e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-3.191306906225044e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-3.191306906225044e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-3.323630457163773e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-3.323630457163773e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-3.323630457163773e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,-3.323630457163773e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,6.944739100012143e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,6.944739100012143e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,6.944739100012143e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,6.944739100012143e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,7.4146128640206754e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,7.4146128640206754e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,7.4146128640206754e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,7.4146128640206754e-06,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-0.001264843252052783,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-0.001264843252052783,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-0.001264843252052783,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-0.001264843252052783,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-0.0013846947402536003,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-0.0013846947402536003,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-0.0013846947402536003,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-0.0013846947402536003,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-0.0018326160308680395,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-0.0018326160308680395,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-0.0018326160308680395,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-0.0018326160308680395,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-0.002005854828162845,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-0.002005854828162845,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-0.002005854828162845,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,-0.002005854828162845,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.00044360036212620635,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.00044360036212620635,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.00044360036212620635,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.00044360036212620635,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0005180268095743568,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0005180268095743568,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0005180268095743568,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,0.9,0.0005180268095743568,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p2,3,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p2,5,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,delta_p2,10,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,delta_p,1,S3,S3,1.0,-9.992007221626409e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,delta_p,3,S3,S3,1.0,-9.992007221626409e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,delta_p,5,S3,S3,1.0,-9.992007221626409e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,delta_p,10,S3,S3,1.0,-9.992007221626409e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,delta_p2,1,S3,S3,1.0,-1.2212453270876722e-15,1
