run_id,case_label,branch_label,mode,sigma_factor,sigma_p_test,t,p_family,theta,source_feature,best_p0,sigma_p_base,best_alpha_source,diversity_group,group_weight,class_mode,class_label,class_rank,sum_contrib_primary,normalized_class_contrib
M33_V0_alpha_peak_robustness,t=5.0__pf=P0__th=1e-09,S1,weighted,1.0,0.3,5.0,P0,1e-09,neg,-1.0,0.3,1.3,S1|5.0|P0|neg,1.0,delta_p2,dp2=-8,12,7.574662987831646e-54,2.5185571206166583e-47
M33_V0_alpha_peak_robustness,t=5.0__pf=P0__th=1e-09,S1,weighted,1.0,0.3,5.0,P0,1e-09,neg,-1.0,0.3,1.3,S1|5.0|P0|neg,1.0,delta_p2,dp2=-5,13,1.6462358550251992e-65,5.473694396105481e-59
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-2,1,1.6215227524227038e-07,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-1,2,7.103696713881868e-48,4.3808800729242275e-41
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-5,3,3.407508134455119e-52,2.1014248053960324e-45
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-7,4,3.8768655765212484e-106,2.3908795425342357e-99
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-3,5,1.4763223150055353e-134,9.104542707154583e-128
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-4,6,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-6,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-12,1,1.6215227524227038e-07,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-4,2,1.8168428216393583e-36,1.1204547200616387e-29
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-1,3,7.103696713881868e-48,4.3808800729242275e-41
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-15,4,3.407508134455119e-52,2.1014248053960324e-45
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=0,5,2.026031848327237e-65,1.2494624853707168e-58
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=1,6,1.1831088744067665e-81,7.296282908390236e-75
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=4,7,5.039621849307381e-104,3.107956297114995e-97
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-7,8,3.8768655765212484e-106,2.3908795425342357e-99
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=9,9,1.4763223150055353e-134,9.104542707154583e-128
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=8,10,2.796221719347356e-152,1.7244418650120967e-145
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=5,11,1.8279431492725795e-177,1.127300339475018e-170
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-16,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-3,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,S2,weighted,1.0,0.3,2.0,P1,1e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=3,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-2,1,1.6215227524227038e-07,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-1,2,7.103696713881868e-48,4.3808800729242275e-41
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-5,3,3.407508134455119e-52,2.1014248053960324e-45
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-7,4,3.8768655765212484e-106,2.3908795425342357e-99
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-3,5,1.4763223150055353e-134,9.104542707154583e-128
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-4,6,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p,dp=-6,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-12,1,1.6215227524227038e-07,1.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-4,2,1.8168428216393583e-36,1.1204547200616387e-29
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-1,3,7.103696713881868e-48,4.3808800729242275e-41
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-15,4,3.407508134455119e-52,2.1014248053960324e-45
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=0,5,2.026031848327237e-65,1.2494624853707168e-58
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=1,6,1.1831088744067665e-81,7.296282908390236e-75
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=4,7,5.039621849307381e-104,3.107956297114995e-97
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-7,8,3.8768655765212484e-106,2.3908795425342357e-99
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=9,9,1.4763223150055353e-134,9.104542707154583e-128
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=8,10,2.796221719347356e-152,1.7244418650120967e-145
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=5,11,1.8279431492725795e-177,1.127300339475018e-170
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-16,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=-3,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=3e-09,S2,weighted,1.0,0.3,2.0,P1,3e-09,neg,3.5,0.3,1.58,S2|2.0|P1|neg,0.5,delta_p2,dp2=3,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.1,1,1.1008041882456901e-07,0.9881046849509532
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-2.2,2,1.323607714932935e-09,0.011880977544668962
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3,3,1.030718068798585e-12,9.251939296002838e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-0.8,4,5.65808451678379e-13,5.078814087537518e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.1,5,6.181629798284411e-16,5.548759197629404e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.2,6,7.487553154356814e-17,6.720983104570072e-10
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-2,7,5.904873921082345e-17,5.300337378589197e-10
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.2,8,1.1480990085449561e-20,1.0305574971864276e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.6,9,2.5690227089922775e-26,2.306008099902047e-19
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-5.7,10,2.3050761670511757e-27,2.0690842060311086e-20
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.5,11,1.8213301790844222e-27,1.634863767791376e-20
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-2.7,12,6.404893797816717e-30,5.749165597127515e-23
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.5,13,6.32829618827925e-36,5.680409993135278e-29
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-3.2,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.9,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-1.7,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-4.4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-5.2,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-6.3,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p,dp=-7.4,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=5.39,1,7.381004839481204e-08,0.6625343125883215
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.97,2,3.6270370429756974e-08,0.3255703723626317
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=8.36,3,1.323607714932935e-09,0.011880977544668962
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=9,4,1.030718068798585e-12,9.251939296002838e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=0.64,5,5.65808451678379e-13,5.078814087537518e-06
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=2.17,6,6.181629798284411e-16,5.548759197629404e-09
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=7.56,7,7.487553154356814e-17,6.720983104570072e-10
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-0.8,8,5.904873921082345e-17,5.300337378589197e-10
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-1.44,9,1.1480990085449561e-20,1.0305574971864276e-13
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-3.68,10,2.5690227089922775e-26,2.306008099902047e-19
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=1.71,11,2.3050761670511757e-27,2.0690842060311086e-20
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-6.65,12,1.8213301790844222e-27,1.634863767791376e-20
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-7.29,13,6.404893797816717e-30,5.749165597127515e-23
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-5.85,14,6.32829618827925e-36,5.680409993135278e-29
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-15.75,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-10.36,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-12.07,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-18.72,18,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-17.92,19,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=-19.36,20,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,S2,weighted,1.0,0.5,40.0,P3,1e-09,neg,-2.0,0.5,1.58,S2|40.0|P3|neg,1.0,delta_p2,dp2=3.61,21,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,6.763376092204089e-80,4.146005081727976e-73
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.4357352358137256e-96,8.801174890393777e-90
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,3.448284145698892e-126,2.1138264967682076e-119
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,7.635419290589268e-139,4.680574723087818e-132
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,13,0.0,0.0
