run_id,t,p_family,alpha,pair_i,pair_j,p_i,p_j,kbar_ij,kbar_abs_ij,kbar_sign
M33_V0_alpha_peak_robustness,5.0,P0,1.68,2,5,-1.0,2.0,5.177009171786901e-08,5.177009171786901e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,2,6,-1.0,3.0,-1.7356616942298952e-08,1.7356616942298952e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,3,4,0.0,1.0,-1.5202341693831833e-07,1.5202341693831833e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,3,5,0.0,2.0,7.515800007698582e-08,7.515800007698582e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,3,6,0.0,3.0,5.153598542275568e-08,5.153598542275568e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,4,5,1.0,2.0,3.099114882529168e-07,3.099114882529168e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,4,6,1.0,3.0,9.389892227304465e-08,9.389892227304465e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.68,5,6,2.0,3.0,-1.698436222080657e-07,1.698436222080657e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,1,-3.0,-2.0,-2.2874905985376118e-07,2.2874905985376118e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,2,-3.0,-1.0,1.3844108776028818e-07,1.3844108776028818e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,3,-3.0,0.0,4.4136177367384843e-08,4.4136177367384843e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,4,-3.0,1.0,-2.5589952249230333e-08,2.5589952249230333e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,5,-3.0,2.0,4.910085901060902e-08,4.910085901060902e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,1,2,-2.0,-1.0,3.048734647324164e-07,3.048734647324164e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,1,3,-2.0,0.0,4.489187633432978e-08,4.489187633432978e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,1,4,-2.0,1.0,5.092850000271502e-08,5.092850000271502e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,1,6,-2.0,3.0,4.910085896810829e-08,4.910085896810829e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,2,3,-1.0,0.0,-1.3832584930956182e-07,1.3832584930956182e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,2,5,-1.0,2.0,5.092849999967925e-08,5.092849999967925e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,2,6,-1.0,3.0,-2.5589952272649097e-08,2.5589952272649097e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,3,4,0.0,1.0,-1.3832584926098956e-07,1.3832584926098956e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,3,5,0.0,2.0,4.4891876327390896e-08,4.4891876327390896e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,3,6,0.0,3.0,4.4136177379527914e-08,4.4136177379527914e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,4,5,1.0,2.0,3.048734647063956e-07,3.048734647063956e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,4,6,1.0,3.0,1.3844108776028818e-07,1.3844108776028818e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.7,5,6,2.0,3.0,-2.287490598953945e-07,2.287490598953945e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,1,-3.0,-2.0,-2.734319889292902e-07,2.734319889292902e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,2,-3.0,-1.0,1.611264495394657e-07,1.611264495394657e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,3,-3.0,0.0,2.7948600628269205e-08,2.7948600628269205e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,4,-3.0,1.0,-2.978319674608668e-08,2.978319674608668e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,5,-3.0,2.0,5.869202495800002e-08,5.869202495800002e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,1,2,-2.0,-1.0,2.929886404670623e-07,2.929886404670623e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,1,3,-2.0,0.0,1.2836055107712241e-08,1.2836055107712241e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,1,4,-2.0,1.0,4.894316394180032e-08,4.894316394180032e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,1,6,-2.0,3.0,5.869202494238752e-08,5.869202494238752e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,2,3,-1.0,0.0,-1.2428253901713981e-07,1.2428253901713981e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,2,5,-1.0,2.0,4.894316396521908e-08,4.894316396521908e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,2,6,-1.0,3.0,-2.978319680593464e-08,2.978319680593464e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,3,4,0.0,1.0,-1.2428253899632313e-07,1.2428253899632313e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,3,5,0.0,2.0,1.2836055121590029e-08,1.2836055121590029e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,3,6,0.0,3.0,2.7948600636942825e-08,2.7948600636942825e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,4,5,1.0,2.0,2.9298864047747064e-07,2.9298864047747064e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,4,6,1.0,3.0,1.611264495468383e-07,1.611264495468383e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.72,5,6,2.0,3.0,-2.734319889327597e-07,2.734319889327597e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,1,-3.0,-2.0,-3.011142412408935e-07,3.011142412408935e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,2,-3.0,-1.0,1.583734877989504e-07,1.583734877989504e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,3,-3.0,0.0,6.196295528754225e-09,6.196295528754225e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,4,-3.0,1.0,-2.9274329308316e-08,2.9274329308316e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,5,-3.0,2.0,6.463400509942875e-08,6.463400509942875e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,1,2,-2.0,-1.0,2.745239230869667e-07,2.745239230869667e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,1,3,-2.0,0.0,-1.97314990249553e-08,1.97314990249553e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,1,4,-2.0,1.0,4.5858669989878864e-08,4.5858669989878864e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,1,6,-2.0,3.0,6.463400508555095e-08,6.463400508555095e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,2,3,-1.0,0.0,-1.099285870803657e-07,1.099285870803657e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,2,5,-1.0,2.0,4.58586700072261e-08,4.58586700072261e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,2,6,-1.0,3.0,-2.9274329300076063e-08,2.9274329300076063e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,3,4,0.0,1.0,-1.0992858711506016e-07,1.0992858711506016e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,3,5,0.0,2.0,-1.9731499000669173e-08,1.9731499000669173e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,3,6,0.0,3.0,6.196295535693119e-09,6.196295535693119e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,4,5,1.0,2.0,2.7452392307308893e-07,2.7452392307308893e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,4,6,1.0,3.0,1.5837348781543028e-07,1.5837348781543028e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.74,5,6,2.0,3.0,-3.011142412773227e-07,3.011142412773227e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,1,-3.0,-2.0,-3.1007466849393775e-07,3.1007466849393775e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,2,-3.0,-1.0,1.306168346364156e-07,1.306168346364156e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,3,-3.0,0.0,-1.6789727920463182e-08,1.6789727920463182e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,4,-3.0,1.0,-2.4143688976893677e-08,2.4143688976893677e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,5,-3.0,2.0,6.655735582935867e-08,6.655735582935867e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,1,2,-2.0,-1.0,2.498939903478048e-07,2.498939903478048e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,1,3,-2.0,0.0,-5.151242059645012e-08,5.151242059645012e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,1,4,-2.0,1.0,4.1744289254463947e-08,4.1744289254463947e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,1,6,-2.0,3.0,6.655735583266549e-08,6.655735583266549e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,2,3,-1.0,0.0,-9.529987106404737e-08,9.529987106404737e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,2,5,-1.0,2.0,4.1744289249259776e-08,4.1744289249259776e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,2,6,-1.0,3.0,-2.4143688952607545e-08,2.4143688952607545e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,3,4,0.0,1.0,-9.529987098771953e-08,9.529987098771953e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,3,5,0.0,2.0,-5.151242056522509e-08,5.151242056522509e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,3,6,0.0,3.0,-1.678972791005484e-08,1.678972791005484e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,4,5,1.0,2.0,2.4989399033739645e-07,2.4989399033739645e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,4,6,1.0,3.0,1.3061683466070173e-07,1.3061683466070173e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.76,5,6,2.0,3.0,-3.100746685108513e-07,3.100746685108513e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,1,-3.0,-2.0,-2.997561546775468e-07,2.997561546775468e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,2,-3.0,-1.0,8.223865531620246e-08,8.223865531620246e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,3,-3.0,0.0,-3.6432819228507385e-08,3.6432819228507385e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,4,-3.0,1.0,-1.520129100547607e-08,1.520129100547607e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,5,-3.0,2.0,6.43424925570249e-08,6.43424925570249e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,1,2,-2.0,-1.0,2.196519772040828e-07,2.196519772040828e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,1,3,-2.0,0.0,-8.123970445667039e-08,8.123970445667039e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,1,4,-2.0,1.0,3.669242168262421e-08,3.669242168262421e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,1,6,-2.0,3.0,6.434249255312177e-08,6.434249255312177e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,2,3,-1.0,0.0,-8.043295486592773e-08,8.043295486592773e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,2,5,-1.0,2.0,3.669242167915476e-08,3.669242167915476e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,2,6,-1.0,3.0,-1.520129096557743e-08,1.520129096557743e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,3,4,0.0,1.0,-8.043295485204993e-08,8.043295485204993e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,3,5,0.0,2.0,-8.123970439422036e-08,8.123970439422036e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,3,6,0.0,3.0,-3.6432819225037945e-08,3.6432819225037945e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,4,5,1.0,2.0,2.1965197716244947e-07,2.1965197716244947e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,4,6,1.0,3.0,8.223865530926355e-08,8.223865530926355e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.78,5,6,2.0,3.0,-2.997561546723426e-07,2.997561546723426e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,1,-3.0,-2.0,-2.7080025504291894e-07,2.7080025504291894e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,2,-3.0,-1.0,2.0876800555652556e-08,2.0876800555652556e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,3,-3.0,0.0,-4.882192509818306e-08,4.882192509818306e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,4,-3.0,1.0,-3.858943475529286e-09,3.858943475529286e-09,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,5,-3.0,2.0,5.8127124714230094e-08,5.8127124714230094e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,1,2,-2.0,-1.0,1.8447705412566465e-07,1.8447705412566465e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,1,3,-2.0,0.0,-1.0772821777693677e-07,1.0772821777693677e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,1,4,-2.0,1.0,3.081652139545754e-08,3.081652139545754e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,1,6,-2.0,3.0,5.812712474458776e-08,5.812712474458776e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,2,3,-1.0,0.0,-6.536499824738584e-08,6.536499824738584e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,2,5,-1.0,2.0,3.0816521404131165e-08,3.0816521404131165e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,2,6,-1.0,3.0,-3.8589434373653705e-09,3.8589434373653705e-09,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,3,4,0.0,1.0,-6.536499819881358e-08,6.536499819881358e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,3,5,0.0,2.0,-1.0772821775958953e-07,1.0772821775958953e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,3,6,0.0,3.0,-4.882192509818306e-08,4.882192509818306e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,4,5,1.0,2.0,1.8447705407709241e-07,1.8447705407709241e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,4,6,1.0,3.0,2.087680056953034e-08,2.087680056953034e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.8,5,6,2.0,3.0,-2.708002550082245e-07,2.708002550082245e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,1,-3.0,-2.0,-2.2500730708502337e-07,2.2500730708502337e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,2,-3.0,-1.0,-4.378104195845722e-08,4.378104195845722e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,3,-3.0,0.0,-5.149030274007559e-08,5.149030274007559e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,4,-3.0,1.0,8.09264637420537e-09,8.09264637420537e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,5,-3.0,2.0,4.8297693797452745e-08,4.8297693797452745e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,1,2,-2.0,-1.0,1.4515917406976444e-07,1.4515917406976444e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,1,3,-2.0,0.0,-1.2992194700633952e-07,1.2992194700633952e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,1,4,-2.0,1.0,2.424854847124513e-08,2.424854847124513e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,1,6,-2.0,3.0,4.829769384515764e-08,4.829769384515764e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,2,3,-1.0,0.0,-5.0133663130613744e-08,5.0133663130613744e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,2,5,-1.0,2.0,2.4248548474714585e-08,2.4248548474714585e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,2,6,-1.0,3.0,8.092646469615161e-09,8.092646469615161e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,3,4,0.0,1.0,-5.013366308898037e-08,5.013366308898037e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,3,5,0.0,2.0,-1.2992194704797289e-07,1.2992194704797289e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,3,6,0.0,3.0,-5.1490302750700774e-08,5.1490302750700774e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,4,5,1.0,2.0,1.451591740767033e-07,1.451591740767033e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,4,6,1.0,3.0,-4.378104194804888e-08,4.378104194804888e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.82,5,6,2.0,3.0,-2.250073070364511e-07,2.250073070364511e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,1,-3.0,-2.0,-1.6522449458600266e-07,1.6522449458600266e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,2,-3.0,-1.0,-1.0152682061032037e-07,1.0152682061032037e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,3,-3.0,0.0,-4.39066627066359e-08,4.39066627066359e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,4,-3.0,1.0,1.8766585332605223e-08,1.8766585332605223e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,5,-3.0,2.0,3.546534622055064e-08,3.546534622055064e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,1,2,-2.0,-1.0,1.0258133210233612e-07,1.0258133210233612e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,1,3,-2.0,0.0,-1.4693609816547606e-07,1.4693609816547606e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,1,4,-2.0,1.0,1.7136005496520834e-08,1.7136005496520834e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,1,6,-2.0,3.0,3.5465346281265964e-08,3.5465346281265964e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,2,3,-1.0,0.0,-3.477701995824312e-08,3.477701995824312e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,2,5,-1.0,2.0,1.7136005513868072e-08,1.7136005513868072e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,2,6,-1.0,3.0,1.876658542107612e-08,1.876658542107612e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,3,4,0.0,1.0,-3.477701991660975e-08,3.477701991660975e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,3,5,0.0,2.0,-1.4693609821751774e-07,1.4693609821751774e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,3,6,0.0,3.0,-4.3906662723983136e-08,4.3906662723983136e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,4,5,1.0,2.0,1.0258133209539723e-07,1.0258133209539723e-07,1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,4,6,1.0,3.0,-1.0152682059644259e-07,1.0152682059644259e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.84,5,6,2.0,3.0,-1.6522449460681934e-07,1.6522449460681934e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,1,-3.0,-2.0,-9.516882329418941e-08,9.516882329418941e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,2,-3.0,-1.0,-1.432437466575981e-07,1.432437466575981e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,3,-3.0,0.0,-2.7580951692668387e-08,2.7580951692668387e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,4,-3.0,1.0,2.6477693130036454e-08,2.6477693130036454e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,5,-3.0,2.0,2.0427935178493617e-08,2.0427935178493617e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,1,2,-2.0,-1.0,5.769973449726296e-08,5.769973449726296e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,1,3,-2.0,0.0,-1.580923707153459e-07,1.580923707153459e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,1,4,-2.0,1.0,9.63862476985322e-09,9.63862476985322e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,1,6,-2.0,3.0,2.0427935232270045e-08,2.0427935232270045e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,2,3,-1.0,0.0,-1.933345239457651e-08,1.933345239457651e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,2,5,-1.0,2.0,9.638624783731007e-09,9.638624783731007e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,2,6,-1.0,3.0,2.6477693147383685e-08,2.6477693147383685e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,3,4,0.0,1.0,-1.9333452366820936e-08,1.9333452366820936e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,3,5,0.0,2.0,-1.580923707110091e-07,1.580923707110091e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,3,6,0.0,3.0,-2.758095169440311e-08,2.758095169440311e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,4,5,1.0,2.0,5.7699734462568486e-08,5.7699734462568486e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,4,6,1.0,3.0,-1.4324374665586337e-07,1.4324374665586337e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.86,5,6,2.0,3.0,-9.516882328031163e-08,9.516882328031163e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,1,-3.0,-2.0,-1.919601549937866e-08,1.919601549937866e-08,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,2,-3.0,-1.0,-1.623456347570919e-07,1.623456347570919e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,3,-3.0,0.0,-5.763713312179064e-09,5.763713312179064e-09,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,4,-3.0,1.0,3.0008555338334124e-08,3.0008555338334124e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,5,-3.0,2.0,4.120414051622667e-09,4.120414051622667e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,1,2,-2.0,-1.0,1.1522325309154537e-08,1.1522325309154537e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,1,3,-2.0,0.0,-1.6294599938879858e-07,1.6294599938879858e-07,-1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,1,4,-2.0,1.0,1.9247813239087197e-09,1.9247813239087197e-09,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,5.0,P0,1.88,1,6,-2.0,3.0,4.120414094990754e-09,4.120414094990754e-09,1
