row_id,log10_gbar_m_per_s2,e_log10_gbar,log10_gobs_m_per_s2,e_log10_gobs,gbar_m_per_s2,gobs_m_per_s2,source_table,claim_boundary
1681,-10.71,0.08,-10.31,0.07,1.9498445997580414e-11,4.897788193684456e-11,RAR.mrt,direct_standard_rar_table_only
1682,-10.78,0.08,-10.34,0.07,1.6595869074375631e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1683,-10.85,0.09,-10.37,0.08,1.4125375446227554e-11,4.2657951880159344e-11,RAR.mrt,direct_standard_rar_table_only
1684,-10.91,0.09,-10.4,0.09,1.2302687708123811e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1685,-10.97,0.09,-10.43,0.09,1.0715193052376049e-11,3.7153522909717275e-11,RAR.mrt,direct_standard_rar_table_only
1686,-9.44,0.08,-9.4,0.1,3.6307805477010177e-10,3.9810717055349694e-10,RAR.mrt,direct_standard_rar_table_only
1687,-9.89,0.09,-9.63,0.08,1.2882495516931322e-10,2.3442288153199181e-10,RAR.mrt,direct_standard_rar_table_only
1688,-10.21,0.08,-9.87,0.08,6.1659500186148097e-11,1.3489628825916561e-10,RAR.mrt,direct_standard_rar_table_only
1689,-10.69,0.08,-10.3,0.09,2.0417379446695317e-11,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
1690,-10.0,0.11,-9.75,0.1,1e-10,1.7782794100389229e-10,RAR.mrt,direct_standard_rar_table_only
1691,-10.07,0.11,-9.69,0.08,8.511380382023759e-11,2.0417379446695316e-10,RAR.mrt,direct_standard_rar_table_only
1692,-10.06,0.11,-9.68,0.07,8.7096358995607968e-11,2.089296130854041e-10,RAR.mrt,direct_standard_rar_table_only
1693,-10.0,0.11,-9.69,0.07,1e-10,2.0417379446695316e-10,RAR.mrt,direct_standard_rar_table_only
1694,-9.98,0.11,-9.72,0.07,1.0471285480508985e-10,1.9054607179632444e-10,RAR.mrt,direct_standard_rar_table_only
1695,-9.99,0.11,-9.76,0.07,1.0232929922807537e-10,1.7378008287493763e-10,RAR.mrt,direct_standard_rar_table_only
1696,-10.08,0.11,-9.8,0.07,8.3176377110267092e-11,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
1697,-10.15,0.11,-9.86,0.06,7.0794578438413739e-11,1.3803842646028866e-10,RAR.mrt,direct_standard_rar_table_only
1698,-10.24,0.1,-9.91,0.06,5.7543993733715666e-11,1.2302687708123812e-10,RAR.mrt,direct_standard_rar_table_only
1699,-10.33,0.1,-9.94,0.06,4.6773514128719814e-11,1.1481536214968841e-10,RAR.mrt,direct_standard_rar_table_only
1700,-10.4,0.1,-9.98,0.06,3.9810717055349695e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
1701,-10.46,0.1,-10.02,0.06,3.4673685045253096e-11,9.5499258602143689e-11,RAR.mrt,direct_standard_rar_table_only
1702,-10.51,0.1,-10.07,0.07,3.0902954325135919e-11,8.511380382023759e-11,RAR.mrt,direct_standard_rar_table_only
1703,-10.56,0.1,-10.11,0.06,2.7542287033381634e-11,7.7624711662869273e-11,RAR.mrt,direct_standard_rar_table_only
1704,-10.62,0.1,-10.16,0.07,2.3988329190194948e-11,6.9183097091893625e-11,RAR.mrt,direct_standard_rar_table_only
1705,-10.66,0.1,-10.19,0.07,2.1877616239495519e-11,6.4565422903465622e-11,RAR.mrt,direct_standard_rar_table_only
1706,-10.7,0.09,-10.23,0.07,1.9952623149688828e-11,5.8884365535558838e-11,RAR.mrt,direct_standard_rar_table_only
1707,-10.74,0.09,-10.23,0.07,1.8197008586099825e-11,5.8884365535558838e-11,RAR.mrt,direct_standard_rar_table_only
1708,-10.79,0.09,-10.26,0.07,1.6218100973589331e-11,5.4954087385762479e-11,RAR.mrt,direct_standard_rar_table_only
1709,-10.83,0.09,-10.32,0.07,1.4791083881682073e-11,4.7863009232263801e-11,RAR.mrt,direct_standard_rar_table_only
1710,-10.88,0.09,-10.4,0.07,1.3182567385564048e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1711,-10.92,0.09,-10.41,0.07,1.202264434617413e-11,3.8904514499428045e-11,RAR.mrt,direct_standard_rar_table_only
1712,-10.96,0.09,-10.43,0.08,1.0964781961431828e-11,3.7153522909717275e-11,RAR.mrt,direct_standard_rar_table_only
1713,-11.0,0.09,-10.44,0.08,9.9999999999999994e-12,3.6307805477010174e-11,RAR.mrt,direct_standard_rar_table_only
1714,-9.82,0.11,-9.77,0.09,1.5135612484362072e-10,1.6982436524617461e-10,RAR.mrt,direct_standard_rar_table_only
1715,-9.74,0.11,-9.79,0.07,1.8197008586099825e-10,1.6218100973589331e-10,RAR.mrt,direct_standard_rar_table_only
1716,-9.78,0.11,-9.83,0.07,1.6595869074375631e-10,1.4791083881682071e-10,RAR.mrt,direct_standard_rar_table_only
1717,-9.93,0.1,-9.91,0.07,1.1748975549395304e-10,1.2302687708123812e-10,RAR.mrt,direct_standard_rar_table_only
1718,-10.05,0.1,-10.0,0.07,8.912509381337441e-11,1e-10,RAR.mrt,direct_standard_rar_table_only
1719,-10.15,0.1,-10.09,0.07,7.0794578438413739e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
1720,-10.28,0.09,-10.17,0.07,5.2480746024977339e-11,6.7608297539198192e-11,RAR.mrt,direct_standard_rar_table_only
1721,-10.38,0.09,-10.23,0.07,4.1686938347033464e-11,5.8884365535558838e-11,RAR.mrt,direct_standard_rar_table_only
1722,-10.48,0.09,-10.3,0.07,3.311311214825908e-11,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
1723,-10.57,0.09,-10.31,0.08,2.6915348039269138e-11,4.897788193684456e-11,RAR.mrt,direct_standard_rar_table_only
1724,-10.67,0.09,-10.34,0.07,2.1379620895022323e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1725,-9.8,0.11,-9.92,0.09,1.5848931924611109e-10,1.2022644346174132e-10,RAR.mrt,direct_standard_rar_table_only
1726,-9.91,0.11,-9.82,0.08,1.2302687708123812e-10,1.5135612484362072e-10,RAR.mrt,direct_standard_rar_table_only
1727,-9.99,0.11,-9.84,0.07,1.0232929922807537e-10,1.4454397707459281e-10,RAR.mrt,direct_standard_rar_table_only
1728,-10.04,0.1,-9.91,0.07,9.1201083935591153e-11,1.2302687708123812e-10,RAR.mrt,direct_standard_rar_table_only
1729,-10.14,0.1,-9.97,0.07,7.2443596007498915e-11,1.0715193052376048e-10,RAR.mrt,direct_standard_rar_table_only
1730,-10.27,0.1,-10.01,0.08,5.3703179637025328e-11,9.772372209558111e-11,RAR.mrt,direct_standard_rar_table_only
1731,-11.03,0.07,-10.69,0.11,9.3325430079699234e-12,2.0417379446695317e-11,RAR.mrt,direct_standard_rar_table_only
1732,-11.0,0.06,-10.66,0.11,9.9999999999999994e-12,2.1877616239495519e-11,RAR.mrt,direct_standard_rar_table_only
1733,-10.05,0.11,-9.9,0.09,8.912509381337441e-11,1.2589254117941662e-10,RAR.mrt,direct_standard_rar_table_only
1734,-10.15,0.11,-9.92,0.08,7.0794578438413739e-11,1.2022644346174132e-10,RAR.mrt,direct_standard_rar_table_only
1735,-10.11,0.11,-9.92,0.08,7.7624711662869273e-11,1.2022644346174132e-10,RAR.mrt,direct_standard_rar_table_only
1736,-10.13,0.1,-10.02,0.08,7.4131024130091616e-11,9.5499258602143689e-11,RAR.mrt,direct_standard_rar_table_only
1737,-10.26,0.1,-10.13,0.08,5.4954087385762479e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
1738,-10.38,0.1,-10.21,0.09,4.1686938347033464e-11,6.1659500186148097e-11,RAR.mrt,direct_standard_rar_table_only
1739,-9.82,0.08,-9.64,0.07,1.5135612484362072e-10,2.2908676527677701e-10,RAR.mrt,direct_standard_rar_table_only
1740,-9.85,0.08,-9.7,0.06,1.4125375446227556e-10,1.9952623149688828e-10,RAR.mrt,direct_standard_rar_table_only
1741,-9.89,0.09,-9.75,0.06,1.2882495516931322e-10,1.7782794100389229e-10,RAR.mrt,direct_standard_rar_table_only
1742,-9.93,0.09,-9.8,0.06,1.1748975549395304e-10,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
1743,-9.97,0.09,-9.83,0.06,1.0715193052376048e-10,1.4791083881682071e-10,RAR.mrt,direct_standard_rar_table_only
1744,-10.03,0.09,-9.87,0.06,9.3325430079699241e-11,1.3489628825916561e-10,RAR.mrt,direct_standard_rar_table_only
1745,-10.09,0.09,-9.92,0.07,8.1283051616409951e-11,1.2022644346174132e-10,RAR.mrt,direct_standard_rar_table_only
1746,-10.16,0.09,-9.96,0.07,6.9183097091893625e-11,1.0964781961431829e-10,RAR.mrt,direct_standard_rar_table_only
1747,-10.23,0.08,-10.0,0.07,5.8884365535558838e-11,1e-10,RAR.mrt,direct_standard_rar_table_only
1748,-10.3,0.08,-10.03,0.07,5.0118723362727148e-11,9.3325430079699241e-11,RAR.mrt,direct_standard_rar_table_only
1749,-10.35,0.08,-10.06,0.06,4.4668359215096346e-11,8.7096358995607968e-11,RAR.mrt,direct_standard_rar_table_only
1750,-10.4,0.08,-10.08,0.07,3.9810717055349695e-11,8.3176377110267092e-11,RAR.mrt,direct_standard_rar_table_only
1751,-10.45,0.08,-10.13,0.08,3.5481338923357607e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
1752,-10.5,0.08,-10.24,0.07,3.1622776601683794e-11,5.7543993733715666e-11,RAR.mrt,direct_standard_rar_table_only
1753,-10.54,0.08,-10.27,0.07,2.8840315031266117e-11,5.3703179637025328e-11,RAR.mrt,direct_standard_rar_table_only
1754,-10.59,0.08,-10.27,0.07,2.5703957827688646e-11,5.3703179637025328e-11,RAR.mrt,direct_standard_rar_table_only
1755,-10.63,0.08,-10.28,0.07,2.3442288153199179e-11,5.2480746024977339e-11,RAR.mrt,direct_standard_rar_table_only
1756,-10.67,0.08,-10.3,0.07,2.1379620895022323e-11,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
1757,-10.71,0.08,-10.32,0.07,1.9498445997580414e-11,4.7863009232263801e-11,RAR.mrt,direct_standard_rar_table_only
1758,-10.75,0.08,-10.34,0.07,1.7782794100389227e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1759,-10.78,0.08,-10.34,0.07,1.6595869074375631e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1760,-10.81,0.08,-10.34,0.07,1.5488166189124796e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1761,-10.84,0.08,-10.35,0.07,1.445439770745928e-11,4.4668359215096346e-11,RAR.mrt,direct_standard_rar_table_only
1762,-10.87,0.08,-10.37,0.07,1.348962882591656e-11,4.2657951880159344e-11,RAR.mrt,direct_standard_rar_table_only
1763,-10.9,0.08,-10.39,0.07,1.2589254117941662e-11,4.0738027780411218e-11,RAR.mrt,direct_standard_rar_table_only
1764,-10.92,0.08,-10.39,0.07,1.202264434617413e-11,4.0738027780411218e-11,RAR.mrt,direct_standard_rar_table_only
1765,-10.94,0.08,-10.4,0.07,1.148153621496884e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1766,-10.97,0.08,-10.4,0.07,1.0715193052376049e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1767,-10.99,0.08,-10.4,0.07,1.0232929922807536e-11,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1768,-11.01,0.08,-10.4,0.07,9.7723722095581123e-12,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1769,-11.04,0.08,-10.42,0.07,9.1201083935591156e-12,3.8018939632056128e-11,RAR.mrt,direct_standard_rar_table_only
1770,-11.06,0.08,-10.43,0.06,8.7096358995607959e-12,3.7153522909717275e-11,RAR.mrt,direct_standard_rar_table_only
1771,-11.09,0.08,-10.44,0.06,8.1283051616409945e-12,3.6307805477010174e-11,RAR.mrt,direct_standard_rar_table_only
1772,-11.11,0.08,-10.46,0.07,7.762471166286927e-12,3.4673685045253096e-11,RAR.mrt,direct_standard_rar_table_only
1773,-11.13,0.08,-10.49,0.07,7.4131024130091626e-12,3.235936569296281e-11,RAR.mrt,direct_standard_rar_table_only
1774,-11.15,0.08,-10.52,0.08,7.0794578438413731e-12,3.019951720402019e-11,RAR.mrt,direct_standard_rar_table_only
1775,-10.37,0.1,-10.19,0.08,4.2657951880159344e-11,6.4565422903465622e-11,RAR.mrt,direct_standard_rar_table_only
1776,-10.42,0.1,-10.18,0.08,3.8018939632056128e-11,6.6069344800759643e-11,RAR.mrt,direct_standard_rar_table_only
1777,-10.48,0.1,-10.17,0.08,3.311311214825908e-11,6.7608297539198192e-11,RAR.mrt,direct_standard_rar_table_only
1778,-10.53,0.1,-10.15,0.07,2.9512092266663903e-11,7.0794578438413739e-11,RAR.mrt,direct_standard_rar_table_only
1779,-10.57,0.09,-10.13,0.07,2.6915348039269138e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
1780,-10.6,0.09,-10.16,0.07,2.5118864315095823e-11,6.9183097091893625e-11,RAR.mrt,direct_standard_rar_table_only
1781,-10.65,0.08,-10.22,0.07,2.2387211385683377e-11,6.0255958607435689e-11,RAR.mrt,direct_standard_rar_table_only
1782,-10.72,0.08,-10.28,0.07,1.9054607179632443e-11,5.2480746024977339e-11,RAR.mrt,direct_standard_rar_table_only
1783,-10.79,0.09,-10.34,0.07,1.6218100973589331e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1784,-10.08,0.11,-9.66,0.05,8.3176377110267092e-11,2.1877616239495518e-10,RAR.mrt,direct_standard_rar_table_only
1785,-10.15,0.11,-9.79,0.05,7.0794578438413739e-11,1.6218100973589331e-10,RAR.mrt,direct_standard_rar_table_only
1786,-10.27,0.11,-9.88,0.05,5.3703179637025328e-11,1.3182567385564046e-10,RAR.mrt,direct_standard_rar_table_only
1787,-10.39,0.1,-9.98,0.05,4.0738027780411218e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
1788,-10.55,0.1,-10.09,0.05,2.8183829312644493e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
1789,-10.7,0.1,-10.23,0.05,1.9952623149688828e-11,5.8884365535558838e-11,RAR.mrt,direct_standard_rar_table_only
1790,-10.82,0.09,-10.28,0.05,1.5135612484362072e-11,5.2480746024977339e-11,RAR.mrt,direct_standard_rar_table_only
1791,-10.93,0.09,-10.34,0.05,1.1748975549395303e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1792,-11.02,0.09,-10.4,0.06,9.5499258602143682e-12,3.9810717055349695e-11,RAR.mrt,direct_standard_rar_table_only
1793,-10.45,0.11,-10.0,0.09,3.5481338923357607e-11,1e-10,RAR.mrt,direct_standard_rar_table_only
1794,-10.46,0.11,-10.0,0.09,3.4673685045253096e-11,1e-10,RAR.mrt,direct_standard_rar_table_only
1795,-10.47,0.1,-10.02,0.08,3.3884415613920202e-11,9.5499258602143689e-11,RAR.mrt,direct_standard_rar_table_only
1796,-10.51,0.1,-10.05,0.07,3.0902954325135919e-11,8.912509381337441e-11,RAR.mrt,direct_standard_rar_table_only
1797,-10.48,0.1,-10.08,0.07,3.311311214825908e-11,8.3176377110267092e-11,RAR.mrt,direct_standard_rar_table_only
1798,-10.48,0.1,-10.1,0.07,3.311311214825908e-11,7.9432823472428218e-11,RAR.mrt,direct_standard_rar_table_only
1799,-10.55,0.09,-10.11,0.07,2.8183829312644493e-11,7.7624711662869273e-11,RAR.mrt,direct_standard_rar_table_only
1800,-10.63,0.09,-10.13,0.07,2.3442288153199179e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
1801,-10.72,0.09,-10.18,0.07,1.9054607179632443e-11,6.6069344800759643e-11,RAR.mrt,direct_standard_rar_table_only
1802,-9.71,0.11,-9.52,0.07,1.9498445997580414e-10,3.0199517204020193e-10,RAR.mrt,direct_standard_rar_table_only
1803,-9.83,0.11,-9.59,0.07,1.4791083881682071e-10,2.5703957827688648e-10,RAR.mrt,direct_standard_rar_table_only
1804,-9.91,0.11,-9.66,0.06,1.2302687708123812e-10,2.1877616239495518e-10,RAR.mrt,direct_standard_rar_table_only
1805,-9.95,0.11,-9.73,0.07,1.1220184543019652e-10,1.8620871366628656e-10,RAR.mrt,direct_standard_rar_table_only
1806,-10.02,0.11,-9.81,0.06,9.5499258602143689e-11,1.5488166189124796e-10,RAR.mrt,direct_standard_rar_table_only
1807,-10.09,0.11,-9.88,0.07,8.1283051616409951e-11,1.3182567385564046e-10,RAR.mrt,direct_standard_rar_table_only
1808,-10.18,0.1,-9.93,0.07,6.6069344800759643e-11,1.1748975549395304e-10,RAR.mrt,direct_standard_rar_table_only
1809,-10.28,0.1,-10.02,0.07,5.2480746024977339e-11,9.5499258602143689e-11,RAR.mrt,direct_standard_rar_table_only
1810,-9.62,0.11,-9.55,0.07,2.3988329190194949e-10,2.8183829312644494e-10,RAR.mrt,direct_standard_rar_table_only
1811,-9.67,0.11,-9.58,0.07,2.1379620895022325e-10,2.6302679918953814e-10,RAR.mrt,direct_standard_rar_table_only
1812,-9.72,0.11,-9.67,0.07,1.9054607179632444e-10,2.1379620895022325e-10,RAR.mrt,direct_standard_rar_table_only
1813,-9.86,0.1,-9.74,0.07,1.3803842646028866e-10,1.8197008586099825e-10,RAR.mrt,direct_standard_rar_table_only
1814,-9.97,0.1,-9.8,0.08,1.0715193052376048e-10,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
1815,-10.08,0.1,-9.84,0.09,8.3176377110267092e-11,1.4454397707459281e-10,RAR.mrt,direct_standard_rar_table_only
1816,-10.68,0.11,-10.34,0.09,2.0892961308540409e-11,4.5708818961487517e-11,RAR.mrt,direct_standard_rar_table_only
1817,-10.64,0.11,-10.17,0.09,2.2908676527677699e-11,6.7608297539198192e-11,RAR.mrt,direct_standard_rar_table_only
1818,-10.59,0.11,-10.02,0.07,2.5703957827688646e-11,9.5499258602143689e-11,RAR.mrt,direct_standard_rar_table_only
1819,-10.55,0.1,-10.07,0.07,2.8183829312644493e-11,8.511380382023759e-11,RAR.mrt,direct_standard_rar_table_only
1820,-10.52,0.1,-10.09,0.07,3.019951720402019e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
1821,-10.53,0.11,-10.1,0.07,2.9512092266663903e-11,7.9432823472428218e-11,RAR.mrt,direct_standard_rar_table_only
1822,-10.55,0.1,-10.11,0.07,2.8183829312644493e-11,7.7624711662869273e-11,RAR.mrt,direct_standard_rar_table_only
1823,-10.58,0.1,-10.13,0.06,2.6302679918953815e-11,7.4131024130091616e-11,RAR.mrt,direct_standard_rar_table_only
1824,-10.63,0.1,-10.16,0.07,2.3442288153199179e-11,6.9183097091893625e-11,RAR.mrt,direct_standard_rar_table_only
1825,-10.66,0.1,-10.2,0.07,2.1877616239495519e-11,6.3095734448019425e-11,RAR.mrt,direct_standard_rar_table_only
1826,-10.7,0.09,-10.24,0.06,1.9952623149688828e-11,5.7543993733715666e-11,RAR.mrt,direct_standard_rar_table_only
1827,-10.74,0.09,-10.27,0.06,1.8197008586099825e-11,5.3703179637025328e-11,RAR.mrt,direct_standard_rar_table_only
1828,-10.79,0.09,-10.3,0.06,1.6218100973589331e-11,5.0118723362727148e-11,RAR.mrt,direct_standard_rar_table_only
1829,-10.86,0.09,-10.33,0.07,1.3803842646028866e-11,4.6773514128719814e-11,RAR.mrt,direct_standard_rar_table_only
1830,-10.91,0.09,-10.35,0.07,1.2302687708123811e-11,4.4668359215096346e-11,RAR.mrt,direct_standard_rar_table_only
1831,-10.97,0.09,-10.39,0.08,1.0715193052376049e-11,4.0738027780411218e-11,RAR.mrt,direct_standard_rar_table_only
1832,-9.41,0.11,-9.41,0.08,3.8904514499428046e-10,3.8904514499428046e-10,RAR.mrt,direct_standard_rar_table_only
1833,-9.68,0.11,-9.55,0.07,2.089296130854041e-10,2.8183829312644494e-10,RAR.mrt,direct_standard_rar_table_only
1834,-9.84,0.11,-9.63,0.07,1.4454397707459281e-10,2.3442288153199181e-10,RAR.mrt,direct_standard_rar_table_only
1835,-10.04,0.1,-9.78,0.07,9.1201083935591153e-11,1.6595869074375631e-10,RAR.mrt,direct_standard_rar_table_only
1836,-10.2,0.09,-9.9,0.07,6.3095734448019425e-11,1.2589254117941662e-10,RAR.mrt,direct_standard_rar_table_only
1837,-10.35,0.09,-9.98,0.07,4.4668359215096346e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
1838,-10.5,0.09,-10.06,0.08,3.1622776601683794e-11,8.7096358995607968e-11,RAR.mrt,direct_standard_rar_table_only
1839,-10.63,0.09,-10.17,0.09,2.3442288153199179e-11,6.7608297539198192e-11,RAR.mrt,direct_standard_rar_table_only
1840,-10.73,0.09,-10.24,0.09,1.8620871366628657e-11,5.7543993733715666e-11,RAR.mrt,direct_standard_rar_table_only
1841,-10.81,0.09,-10.32,0.1,1.5488166189124796e-11,4.7863009232263801e-11,RAR.mrt,direct_standard_rar_table_only
1842,-10.03,0.11,-9.74,0.09,9.3325430079699241e-11,1.8197008586099825e-10,RAR.mrt,direct_standard_rar_table_only
1843,-10.08,0.11,-9.73,0.08,8.3176377110267092e-11,1.8620871366628656e-10,RAR.mrt,direct_standard_rar_table_only
1844,-10.11,0.11,-9.76,0.07,7.7624711662869273e-11,1.7378008287493763e-10,RAR.mrt,direct_standard_rar_table_only
1845,-10.09,0.11,-9.8,0.07,8.1283051616409951e-11,1.5848931924611109e-10,RAR.mrt,direct_standard_rar_table_only
1846,-10.05,0.11,-9.86,0.07,8.912509381337441e-11,1.3803842646028866e-10,RAR.mrt,direct_standard_rar_table_only
1847,-10.05,0.11,-9.89,0.06,8.912509381337441e-11,1.2882495516931322e-10,RAR.mrt,direct_standard_rar_table_only
1848,-10.08,0.1,-9.93,0.07,8.3176377110267092e-11,1.1748975549395304e-10,RAR.mrt,direct_standard_rar_table_only
1849,-10.11,0.1,-9.96,0.07,7.7624711662869273e-11,1.0964781961431829e-10,RAR.mrt,direct_standard_rar_table_only
1850,-10.14,0.1,-10.01,0.07,7.2443596007498915e-11,9.772372209558111e-11,RAR.mrt,direct_standard_rar_table_only
1851,-10.21,0.1,-10.05,0.07,6.1659500186148097e-11,8.912509381337441e-11,RAR.mrt,direct_standard_rar_table_only
1852,-10.27,0.1,-10.09,0.07,5.3703179637025328e-11,8.1283051616409951e-11,RAR.mrt,direct_standard_rar_table_only
1853,-10.04,0.1,-9.98,0.08,9.1201083935591153e-11,1.0471285480508985e-10,RAR.mrt,direct_standard_rar_table_only
1854,-10.28,0.1,-10.08,0.07,5.2480746024977339e-11,8.3176377110267092e-11,RAR.mrt,direct_standard_rar_table_only
1855,-10.47,0.09,-10.14,0.07,3.3884415613920202e-11,7.2443596007498915e-11,RAR.mrt,direct_standard_rar_table_only
1856,-10.64,0.09,-10.23,0.07,2.2908676527677699e-11,5.8884365535558838e-11,RAR.mrt,direct_standard_rar_table_only
1857,-10.78,0.08,-10.33,0.07,1.6595869074375631e-11,4.6773514128719814e-11,RAR.mrt,direct_standard_rar_table_only
1858,-10.91,0.08,-10.44,0.07,1.2302687708123811e-11,3.6307805477010174e-11,RAR.mrt,direct_standard_rar_table_only
1859,-11.04,0.08,-10.53,0.08,9.1201083935591156e-12,2.9512092266663903e-11,RAR.mrt,direct_standard_rar_table_only
1860,-11.61,0.06,-10.83,0.1,2.4547089156850334e-12,1.4791083881682073e-11,RAR.mrt,direct_standard_rar_table_only
1861,-11.68,0.06,-10.88,0.1,2.089296130854041e-12,1.3182567385564048e-11,RAR.mrt,direct_standard_rar_table_only
1862,-11.74,0.06,-10.95,0.1,1.8197008586099825e-12,1.1220184543019653e-11,RAR.mrt,direct_standard_rar_table_only
1863,-11.22,0.07,-10.59,0.09,6.0255958607435685e-12,2.5703957827688646e-11,RAR.mrt,direct_standard_rar_table_only
1864,-11.34,0.06,-10.62,0.08,4.5708818961487516e-12,2.3988329190194948e-11,RAR.mrt,direct_standard_rar_table_only
1865,-11.45,0.05,-10.68,0.08,3.5481338923357604e-12,2.0892961308540409e-11,RAR.mrt,direct_standard_rar_table_only
1866,-11.54,0.05,-10.78,0.08,2.8840315031266117e-12,1.6595869074375631e-11,RAR.mrt,direct_standard_rar_table_only
1867,-11.61,0.05,-10.83,0.08,2.4547089156850334e-12,1.4791083881682073e-11,RAR.mrt,direct_standard_rar_table_only
1868,-11.67,0.04,-10.78,0.07,2.1379620895022326e-12,1.6595869074375631e-11,RAR.mrt,direct_standard_rar_table_only
1869,-11.73,0.04,-10.79,0.07,1.8620871366628655e-12,1.6218100973589331e-11,RAR.mrt,direct_standard_rar_table_only
