section,field_1,field_2,field_3,field_4,notes
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db,db21_tim_raw_field_value,469868,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db; table_name=db21_tim_raw_field_value; row_count=469868
sqlite_row_count_top,runs/QSB-INTERFACE01F3/authorized_delta_phi_export_staging_preflight/09_delta_phi_staging_preflight.sqlite,stg_delta_phi_spatial,168042,,relative_path=runs/QSB-INTERFACE01F3/authorized_delta_phi_export_staging_preflight/09_delta_phi_staging_preflight.sqlite; table_name=stg_delta_phi_spatial; row_count=168042
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_record,11395,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=raw_record; row_count=11395
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,core_observation_record_link,11395,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=core_observation_record_link; row_count=11395
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,mart_shapiro_structural_fingerprint,10942,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=mart_shapiro_structural_fingerprint; row_count=10942
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db,db21_tim_quality_flag,10940,,relative_path=runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db; table_name=db21_tim_quality_flag; row_count=10940
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db,db21_tim_raw_record,10939,,relative_path=runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db; table_name=db21_tim_raw_record; row_count=10939
sqlite_row_count_top,runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/d1k_phase_view_sandbox.sqlite,st_comp01d1k_phase_exposed_case_profile_summary,9450,,relative_path=runs/QSB-ST-COMP01D1K/deterministic_synthetic_phase_field_exposure_open/d1k_phase_view_sandbox.sqlite; table_name=st_comp01d1k_phase_exposed_case_profile_summary; row_count=9450
sqlite_row_count_top,runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite,qsb_obs_baseline_quantity,6085,,relative_path=runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite; table_name=qsb_obs_baseline_quantity; row_count=6085
sqlite_row_count_top,runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite,stg_sparc_massmodels,3392,,relative_path=runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite; table_name=stg_sparc_massmodels; row_count=3392
sqlite_row_count_top,runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite,qsb_obs_massmodel_point,3392,,relative_path=runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite; table_name=qsb_obs_massmodel_point; row_count=3392
sqlite_row_count_top,runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite,qsb_obs_rar_point,2693,,relative_path=runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite; table_name=qsb_obs_rar_point; row_count=2693
sqlite_row_count_top,runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite,stg_sparc_rar,2693,,relative_path=runs/QSB-SPARC-RAR-DWH-ETL-METADATA-REGISTRATION-01/sparc_rar_dwh.sqlite; table_name=stg_sparc_rar; row_count=2693
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db,db20_rawdata_field_value,2006,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db; table_name=db20_rawdata_field_value; row_count=2006
sqlite_row_count_top,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite,extract03a_r1_strength,1764,,relative_path=runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite; table_name=extract03a_r1_strength; row_count=1764
sqlite_row_count_top,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite,extract03a_r1_K_candidate,1764,,relative_path=runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite; table_name=extract03a_r1_K_candidate; row_count=1764
sqlite_row_count_top,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite,extract03a_r1_distance_cost,1764,,relative_path=runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite; table_name=extract03a_r1_distance_cost; row_count=1764
sqlite_row_count_top,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite,extract03a_r1_shortest_path_D,1764,,relative_path=runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite; table_name=extract03a_r1_shortest_path_D; row_count=1764
sqlite_row_count_top,runs/QSB-MATERIAL01/typb_materialsensitive_signature_mart_intake/material01_typb_signature_mart.sqlite,raw_typb_signature_row,897,,relative_path=runs/QSB-MATERIAL01/typb_materialsensitive_signature_mart_intake/material01_typb_signature_mart.sqlite; table_name=raw_typb_signature_row; row_count=897
sqlite_row_count_top,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite,extract03a_r1_edge_candidate,861,,relative_path=runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/21_extract03a_r1_result_mart.sqlite; table_name=extract03a_r1_edge_candidate; row_count=861
sqlite_row_count_top,runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/23_extract03c1r1_result_mart.sqlite,extract03c1r1_edge_stability,861,,relative_path=runs/QSB-EXTRACT03-C1-R1/bootstrap_stability_run_under_c0_c0b/23_extract03c1r1_result_mart.sqlite; table_name=extract03c1r1_edge_stability; row_count=861
sqlite_row_count_top,runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db27_20260602T220432Z.bak.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_dwh02_20260603T193515Z.bak.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db; table_name=db21_par_tim_field_inventory; row_count=505
